ID,15R2448_L002_metagenome,15R2450_L002_metagenome,15R2452_L002_metagenome,15R2453_L002_metagenome,15R2454_L002_metagenome,15R2456_L002_metagenome,15R2458_L002_metagenome,15R2459_L005_metagenome,15R2460_L005_metagenome,15R2462_L005_metagenome,15R2463_L005_metagenome,15R2464_L005_metagenome,15R2466_L005_metagenome,15R2467_L005_metagenome,15R2468_L005_metagenome,15R2469_L005_metagenome,15R2470_L005_metagenome,15R2471_L005_metagenome,15R2472_L005_metagenome,15R2474_L005_metagenome,15R2476_L005_metagenome,15R2477_L004_metagenome,15R2478_L004_metagenome,15R2480_L004_metagenome,15R2481_L004_metagenome,15R2482_L004_metagenome,15R2483_L004_metagenome,15R2485_L004_metagenome,15R2486_L004_metagenome,15R2487_L004_metagenome,15R2488_L004_metagenome,15R2489_L004_metagenome,15R2492_L004_metagenome,15R2493_L004_metagenome,15R2494_L004_metagenome,15R2495-1_L004_metagenome,15R2496_L004_metagenome,15R2497_L004_metagenome,15R2498_L004_metagenome,15R2499_L003_metagenome,15R2500_L003_metagenome,15R2503_L003_metagenome,15R2512_L003_metagenome,16R00710_metagenome,16R00711_metagenome,16R00712_metagenome,16R00713_metagenome,16R00714_metagenome,16R00715_metagenome,16R00716_metagenome,16R00717_metagenome,16R00718_metagenome,16R00719_metagenome,16R00720_metagenome,16R00721_metagenome,16R00722_metagenome,16R00723_metagenome,16R00724_metagenome,16R00725_metagenome,16R00726_metagenome,16R00727_metagenome,16R00728_metagenome,16R00729_metagenome,16R00730_metagenome,16R00731_metagenome,16R00732_metagenome,16R00733_metagenome,16R00734_metagenome,16R00735_metagenome,16R00736_metagenome,16R00737_metagenome,16R00738_metagenome,16R00739_metagenome,16R00740_metagenome,ASD-3-SRR8524511_metagenome,ASD-3-SRR8524515_metagenome,ASD-3-SRR8524520_metagenome,ASD-4-SRR8524516_metagenome,ASD-4-SRR8524525_metagenome,ASD-7-SRR8524519_metagenome,ASD-7years-SRR8524517_metagenome,ASD-8-SRR8524510_metagenome,ASD-9-SRR8524518_metagenome,SRR8490384_metagenome,SRR8490385_metagenome,SRR8490386_metagenome,SRR8490387_metagenome,SRR8490388_metagenome,SRR8490389_metagenome,SRR8490390_metagenome,SRR8490391_metagenome,SRR8490392_metagenome,SRR8490393_metagenome,SRR8490394_metagenome,SRR8490395_metagenome,SRR8490396_metagenome,SRR8490397_metagenome,SRR8490398_metagenome,SRR8490399_metagenome,SRR8490400_metagenome,SRR8490401_metagenome,SRR8490402_metagenome,SRR8490403_metagenome,SRR8490404_metagenome,SRR8490405_metagenome,SRR8490406_metagenome,SRR8490407_metagenome,SRR8490408_metagenome,SRR8490409_metagenome,SRR8490410_metagenome,SRR8490411_metagenome,SRR8490412_metagenome,SRR8490413_metagenome,SRR8524508_metagenome,SRR8524509_metagenome,SRR8524512_metagenome,SRR8524513_metagenome,SRR8524514_metagenome,SRR8524521_metagenome,SRR8524522_metagenome,SRR8524523_metagenome,SRR8524524_metagenome,SRR8524526_metagenome,SRR8524527_metagenome
s__Subdoligranulum_sp_4_3_54A2FAA,0.00237781066438,0.00642611217656,0.0,0.0189022010671,0.00394654596474,0.00479661029762,0.00689225283158,0.00550652425637,0.0,0.0104735651146,0.00750016066803,0.0702998361742,0.00801147487053,0.00057829413293,0.000306517257498,0.0312161230294,0.00460523888185,0.0,0.00105591776938,0.00089181095033,0.00111119592945,0.238480839371,0.0374330870129,0.00014249465544,0.00231208548981,0.0013813920391,0.0,0.0,0.0,0.0,0.0484382800762,0.000115716843736,0.0,0.0857694510231,0.00140451998112,0.0,0.000392375682659,0.00112812079392,0.000545098247455,0.000736183789327,0.0,0.00774886814855,0.0,0.0,0.0,0.0,0.00169744085802,0.0167643888368,0.0,0.0,0.000813071506517,0.0,0.0,0.0,0.0,0.00535489404212,0.00695719301782,0.00689464061331,0.0,0.0,0.0,0.0,0.00102118988639,0.0,0.0,0.0,0.00152437650629,0.0,0.0119238978487,0.0289502164533,0.0,0.00690350316991,0.0,0.000337412269384,0.0,0.0,0.0,0.0,0.0,0.000616582701998,0.0043853165769,0.000916499599774,0.0066344865199,0.00418061797373,0.0,0.0,0.0,0.00248863344412,0.00524444671026,0.0,0.0101531867219,0.0,0.0,0.000548159435525,0.0,0.0,0.0,0.000675890033483,0.00113587836396,0.00305514634046,0.000398552515676,0.0,0.0,0.0,0.0,0.00554651807843,0.0,0.0289613903664,0.0,0.0,0.0,0.0,0.00407174308978,0.0,0.000607705862156,0.00153496695231,0.0,0.00395707983378,0.0,0.0070019467074,0.0,0.0,0.0,0.0241264767602
s__Absiella_dolichum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00946727950345,0.0,0.0,0.0108844570927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136191715312,0.0,0.0,0.0,0.0113800638851,0.0,0.0,0.00131437711598,0.16617716723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293619933897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00161343760497,0.0,0.0,0.0,0.0,0.0661752993013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Absiella_sp_AM09_45,0.0,0.0232686996367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228060894526,0.0,0.0981937049609,0.00230641418561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544824949334,0.0,0.0,0.0,0.431687540014,0.0,0.0,0.0,0.015246238099,0.0,0.0,0.0,0.1099767406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176127320708,0.0,0.0,0.0,0.0,0.0,0.0560709057021,0.0087814588505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306751888203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Candidatus_Stoquefichus_sp_KLE1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287778301246,0.0,0.000441290779353,0.0,0.0,0.00645341506121,0.0,0.0,0.0734778696761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243232147259,0.0,0.258400510054,0.0,0.0,0.0,0.0,0.0,0.0,0.276375654304,0.0382085229878,0.0,0.000539722730667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148765898207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Catenibacterium_mitsuokai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143735477978,0.130972491953,0.0,0.221635450331,0.0,0.262837194194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0512668059455,0.0,0.0,0.0,0.0,0.0,0.130069615714,0.0,0.0,0.0
s__Coprobacillus_cateniformis,0.0,0.00107756640865,0.0,0.0,0.0,0.00701560291194,0.0,0.842436426942,0.0,0.0128318017201,0.0232194251063,0.0,0.00100086568513,0.0,0.0,0.471082256999,0.0,0.00320856129445,0.0494503530872,0.00161523801493,0.00296104811259,0.188094538362,0.0284050245483,0.0145186221154,0.0,0.0,0.0,0.0,0.0,0.0342135082385,0.0116764469856,0.0,0.0122084442321,0.0,0.0209089847367,0.000550045435626,0.0,0.0688560738188,0.0865565310145,0.0032349097896,0.0,0.0132028351689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7807525681,0.0,0.0,0.0,0.0,0.00142797174456,0.0,0.0169102853655,0.0,0.0015962329742,0.0,0.0,0.0,0.00754280535202,0.0,0.000853832994691,0.000219191393061,0.000536060702629,0.00104645213567,0.0,0.0,0.0,0.0621509300716,0.00206267123171,0.0,0.0,0.0,0.0,0.000254350795858,0.0,0.00142244703724,0.000878098778554,0.0,0.0,0.0,0.0191651723541,0.00546264376425,0.00103861666774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00188711905287,0.0176280208305,0.0,0.0,0.0134636021702,0.0051978420795,0.0,0.0,0.0067149435867,0.076761452374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125135264268,0.0,0.0,0.00680498618117,0.0,0.0,0.0,0.0
s__Coprobacillus_sp_8_1_38FAA,0.0155657561553,0.00699295700611,0.0,0.0395361255239,0.0117214778354,0.0,0.0,0.0,0.0393894492481,0.0,0.0,0.0188128037722,0.224726192038,0.0,0.0381644036297,0.0,0.0,0.0,0.0141363685043,0.0,0.0,0.0,0.0,0.147888342028,0.0709055088419,0.0217094806401,0.0,0.00825636479684,0.0442753120185,0.0,0.0,0.00297006565589,0.0,0.0,0.0438577493752,0.013269137313,0.0138557662939,0.0,0.0344426032171,0.0,0.0145989743953,0.0,0.0227991685282,0.0,0.0,0.0,0.0,0.00219891647298,0.0,0.0,0.0,0.00427341197248,0.0,0.0,0.00250081039548,0.0246509777456,0.0454634121429,0.107522792695,0.0,0.0,0.0,0.0133554956429,0.0100227896257,0.0420704324915,0.00477023672169,0.0,0.0182327386046,0.109466748775,0.0,0.0,0.0,0.0122888333483,0.0,0.0195317140089,0.00440774712922,0.0326516365838,0.0355505420428,0.0,0.000705520659938,0.00345225265326,0.0,0.000197124215594,0.0,0.0,0.000576810466937,0.0,0.000349679724554,0.0,0.0636933754234,0.0,0.0105695251179,0.0,0.0,0.0,0.00228863716743,0.00127157403932,0.0154864141412,0.000924294062883,0.000397400970313,0.0333440581064,0.0,0.00309937728246,0.0,0.0403961055533,0.0,0.00124628240224,0.000110405334848,0.0118620217544,0.00180320028142,0.0820151837213,0.00595791310554,0.00726537225012,0.0135758199406,0.0133991760897,0.0,0.0023134537758,0.0,0.00163829781567,0.154727580389,0.0105111267497,0.0,0.0691021294845,0.0,0.0312397343126
s__Dielma_fastidiosa,0.0,0.00434393958485,0.122203224321,0.0,0.0,0.0,0.0222358939133,0.0,0.102463787547,0.0,0.00990679223901,0.0,0.00210636732825,0.0,0.0,0.0,0.0,0.01410957238,0.00302768258362,0.0,0.0,0.0,0.00137001726117,0.0,0.0,0.0,0.0,0.00419024166478,0.0,0.0,0.00626997153252,0.0,0.0,0.00133058752984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103070247678,0.0,0.0,0.0,0.0,0.0325689956041,0.0733817894766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137236037774,0.051028094586,0.0,0.0164944074,0.117827244458,0.00557694728683,0.0,0.0,0.0,0.0,0.0,0.0,0.00414055655845,0.0,0.0,0.00217564948385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000707852791045,0.00283142055126,0.00180732563818,0.00524643332626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00551149130624,0.0232876670532,0.0,0.0,0.0,0.00187295680857,0.0,0.0,0.00192140062818,0.000379870366503,0.0,0.0,0.0,0.0,0.0,0.0,0.0182554753114,0.0,0.0,0.0203042822992,0.00747707067262,0.0,0.0,0.00255791022588,0.00320747574623,0.0,0.0,0.0,0.0,0.00113014147342,0.0,0.0168900789627,0.0
s__Clostridium_innocuum,0.0,0.00415312053332,0.0353671805512,0.0,0.0,0.0430708707846,0.00231684608926,0.0656226319866,0.0230735595113,0.0128617475817,0.0129897177451,0.0108954697146,0.0086756857343,0.00728041876826,0.0554916438918,0.158335901924,0.117661412492,0.0312910638542,0.00362567683056,0.0874660739747,0.000777194840832,0.0183637830773,0.00484775338568,0.0573356272854,0.0,0.0,0.014277595741,0.00112699627714,0.0,0.145822906823,0.273656757519,0.0,0.0514354105664,0.00379641317378,0.000749408187808,0.00198470002546,0.0662542689157,0.106636490304,0.026050625547,0.0302910074484,0.00793320473572,0.0524851327846,0.0,0.0231012481566,0.0105961399838,0.144251286497,0.129859432513,0.042319745026,0.00671103309432,0.0,0.0592740579963,0.00054064700594,4.59214781126,0.0164399630267,0.0,0.00285594348913,0.0039873491976,0.0130461850031,0.0250377122654,0.00628707853438,0.0070248731641,0.00377985725743,0.0,0.00275698248428,0.00187804595342,0.00424846599177,0.00768166200228,0.029882756423,0.0228183130557,0.0225630439124,0.0075051129485,0.000364600600315,0.433599244904,0.0,0.0,0.000853572434345,0.043732992512,0.0,0.00886291404137,0.0,0.00745604939901,0.0116354488295,0.00846754939027,0.0,0.0,0.0716592701437,0.00189532287679,0.00210083825974,0.0967385481702,0.0,0.00371057796692,0.00382325801093,0.00497141211094,0.00262227621859,0.000929245793949,0.0,0.00246423050806,0.0,0.0,0.00239081113361,0.0,0.0442334290112,0.0,0.00377874491983,0.0142002518671,0.000957167340459,0.0161459438175,0.0115500564546,0.0,0.000534242475058,0.0027842535101,0.00240512930012,0.0,0.0251461674267,0.00107446093499,0.000299841214699,0.00203780647075,0.0226331613595,0.00339033148192,0.00911270701347,0.0,0.00884838037976,0.0065945628829,0.000296250085707
s__Clostridium_spiroforme,0.0,0.0,0.00730641422417,0.0,0.0,0.108905467823,0.0,0.0,0.0,0.0335468515214,0.200585125518,0.0,0.0,0.178784196675,0.0,0.0,0.0515607752549,0.0901484264006,0.0,0.0,0.0122873862026,0.0,0.0273792680348,0.0,0.0,0.0,0.0,0.0,0.0056485191321,0.0,0.0,0.0,0.0189858517058,0.114821226398,0.0,0.0,0.0,0.0,0.0,0.0,0.00201850771382,0.135908508709,0.0,0.0142143313734,0.0,0.00645053250552,0.0,0.0,0.0,0.0197080572865,0.00261099018994,0.0,0.0,0.0,0.00534264039034,0.0,0.000203501075475,0.00197728212528,0.150099594691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368988783728,0.036898845031,0.0900910441345,0.0121350071111,0.0162618564323,0.00876834558463,0.0016309793761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00722447449878,0.0,0.0,0.0,0.0,0.0,0.00436016672527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00111158787575,0.0308488130854,0.0,0.0,0.00368703957675,0.0,0.0,0.0,0.0,0.00169595094431,0.000142782231287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Erysipelatoclostridium_ramosum,0.0,0.02492994785,0.630061048493,0.0,0.0,0.689788423305,0.627391721021,1.07020418763,1.36302529801,1.36382437745,0.492116553467,1.27532416999,0.0146626822872,0.0527525995366,0.0300447013771,2.52818215846,0.898827091941,1.41005641164,0.497579699476,0.541485157856,2.22279009098,0.710509264983,3.06772157402,0.0473293359256,0.061447401062,0.000317764302925,4.88406398117,0.0189653118003,0.0178735283966,1.65339176363,7.95503188185,0.00291220723403,0.875373796086,0.158992309383,0.00102733440315,0.00800684695984,0.0261910768175,0.268021729447,0.0222602912217,0.275219891518,0.0507130503914,1.43980150981,0.0,0.208076975197,1.23850633972,1.18461857005,0.967843287753,0.228842364993,0.215958903756,0.200057225501,0.379899072637,0.00637273279342,19.7756542132,0.276600166932,0.0094944186876,0.0085986057205,0.0114787325385,0.00535675451587,0.503734925339,0.109436754177,0.645772938393,0.00324935097568,0.0165612415372,0.0086568005319,0.00731811906517,0.0574500236792,0.0442218635501,0.0165758378048,0.178015649523,0.0831201433374,0.839166901011,0.0209555689296,1.30669435246,0.00825705119606,0.0291263237983,0.000574583778762,0.071528967658,0.0,0.0,0.0,0.0,0.041616249983,0.0127027539316,0.0309884388864,0.0,0.0874957108688,0.0077517236418,0.000509191937754,0.000309508330441,0.0,0.0,0.0276531975499,0.0,0.0169262744618,0.0,0.0,0.00714485224894,0.0,0.0,0.00130082402777,0.0,0.0494071111342,0.000143005089029,0.0,0.0682205311631,0.0,0.0,0.0247773851684,0.0,0.0165005628874,0.0276283617541,0.0,0.000635165178209,0.0453104273763,0.0,0.0,0.00041066061958,0.0,0.0,0.0158947144666,0.000256698800748,0.0,0.0285588335375,0.15148145866
s__Erysipelotrichaceae_bacterium_5_2_54FAA,0.0,0.139982611273,0.0573208874417,0.0,0.0,0.0205088711323,0.0,0.0,0.0,0.0,0.0393773666917,0.0265778814056,0.0,0.00312887562449,0.0,0.0935915608569,0.0,0.0,0.0,0.0,0.0,0.0,0.00147540320434,0.0,0.0,0.0,0.0232577029121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00214400223267,0.0,0.0,0.0,0.019965807901,0.0423440018971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00209346998562,0.0340974705726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236890019372,0.0,0.0,0.0,0.0,0.0,0.00574879244528,0.0214581945964,0.0,0.0,0.0,0.000316784128143,0.0,0.00194171211627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00210313296838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000665702513368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Holdemanella_biformis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508026570619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124528433368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253068678973,0.0,0.0,0.0,0.239302519327,0.0,0.00440922299577,0.0,0.0,0.141809879867,0.230737734435,0.0872806737388,0.0,0.0,0.0,0.0,0.0,0.0,0.022218888353,0.0,0.0,0.0,0.0,0.0,0.0,0.103703033881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00330881442924,0.0,0.0,0.00541413514992,0.0,0.0,0.0118007004162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199468303184,0.0,0.0,0.0
s__Holdemania_filiformis,0.00390191397568,0.0408128277275,0.0,0.0,0.0240006711484,0.00294969119237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00905791231369,0.0320580990489,0.0376240915056,0.0914538604805,0.0,0.121839980981,0.0416032926549,0.032141181682,0.00177865589016,0.0,0.00335126319277,0.0652604775351,0.000172122330751,0.0583557992872,0.0106890880382,0.0,0.0,0.255374840524,0.0,0.134232148024,0.0259446139128,0.000134000139542,0.000147434859034,0.0,0.0,0.178646443076,0.0,0.0334227323777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000490657027879,0.0135187452598,0.00202455049033,0.0,0.0,0.0110425394086,0.0920426270182,0.0,0.0103839620109,0.0889360404426,0.0,0.0,0.00698278893346,0.000869902495815,0.0,0.0,0.00884363992683,0.0,0.0,0.0,0.0,0.0,0.0256116979074,0.0,0.0,0.000325965592672,0.0134246684032,0.0,0.0,0.0,0.00173680969028,0.00611112909602,0.00104962244667,0.0,0.00344822614056,0.0,0.0,0.000934438255531,0.0,0.0699591996241,0.0,0.00358294137838,0.00151589946176,0.0,0.0,0.0,0.000710478331424,0.000686868848511,0.0062043238971,0.00121410690143,0.0,0.0,0.000210536764176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000837223083458,0.00784166240027,0.0144249354946,0.0,0.0,0.0270214702017,0.0,0.0228206154982,0.0,0.0279749600752,0.00478726594642,0.0,0.0204363541972,0.0
s__Massiliomicrobiota_sp_An80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118660476816,0.0,0.0107371230335,0.00155589120143,0.0,0.0,0.0,0.0,0.0380118357769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000641335817706,0.018690537982,0.0,0.0,0.0,0.0,0.0,0.0,0.0507854179839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00914982042429,0.0,0.00625061491604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065290993155,0.00197380221069,0.000220196319842,0.0,0.0,0.0,0.0,0.000751985444497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00301716709133,0.0,0.00319879804408,0.0,0.0102536776609,0.000797171626658,0.0,0.00238561699888,0.0,0.0,0.000957289959768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Solobacterium_moorei,0.00759432921441,0.00233472721873,0.000303285118739,0.0824623197174,0.00202290020708,0.0,0.0,0.0122564572158,0.0,0.00144488782495,0.000261987740638,0.0,0.00741095545945,0.00421850351706,0.00348588253626,0.0737427648852,0.00631389641752,0.000334014267245,0.0,0.0093297145573,0.00366758887699,0.000355731178032,0.0,0.0,0.250493020093,0.0,0.107999643243,0.000714922748494,0.0,0.00203538525365,0.0020624906357,0.000115716843736,0.00154377093316,0.000523389000657,0.00390089295111,0.0,0.0,0.000436129172909,0.00440515444164,0.0156801773522,0.0,0.0054883046931,0.0,0.0,0.00122910048652,0.00284090809829,0.000536308001154,0.0,0.0,0.0,0.176259015388,0.0,0.00236862456855,0.00788096255077,0.0,0.0,0.00232118414214,0.000226159720212,0.0,0.0,0.0,0.00291778454959,0.0,0.0,0.0,0.0,0.000313842221883,0.0,0.0,0.0,0.0,0.000717247082588,0.0,0.0,0.0,0.0,0.00139226731637,0.0,0.0,0.0,0.0,0.000143363065886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00195219784089,0.0,0.0,0.0,0.00178980184565,0.00144004912448,0.0,0.0,0.0,0.0,0.0
s__Turicibacter_sanguinis,0.00473467145506,0.0,0.0,0.0,0.0139003493201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00515038200037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138902653057,0.00151921084055,0.0,0.0,0.000582997353023,0.0,0.0,0.0,0.0,0.073944252377,0.0,0.0,0.0,0.0,0.0,0.0127965060415,0.0,0.0,0.0,0.00326871543544,0.0,0.0,0.0,0.0141091154239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000543633400639,0.0,0.0,0.0,0.00166520074537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010979445441,0.0,0.00997653335285,0.0,0.0,0.0,0.0,0.0,0.00224583993738,0.00311915617456,0.0,0.0,0.0,0.0,0.0478083918497,0.0,0.0,0.176620889216,0.0,0.00194319687058,0.0191782037856,0.0,0.00097330110652,0.0,0.0155237092465,0.0105626474579,0.00219502891566,0.011107445809,0.000231221339892,0.0223146034826,0.0,0.0,0.0,0.0,0.00134372059178,0.0148391142463,0.0,0.0,0.00137637559436,0.00511010237878,0.00617799517268,0.00407717705604,0.0067525753307,0.0,0.00271833869852
s__Firmicutes_bacterium_AM55_24TS,0.111620927047,0.20568048825,0.347302818018,0.829177531851,0.151046366397,0.00983977533016,0.0,0.145679617178,0.0,0.0,0.501365329985,0.0245315550645,0.327756215544,0.197277434316,0.111614352726,0.0,0.0,0.26252509241,0.00265595643011,0.0,0.494038994855,1.82389415695,2.01108697918,3.20786079359,0.0447593646637,0.0676882099161,0.00170425391567,0.196583896871,2.5992064252,0.00114948016123,0.00168849233376,0.0558333771027,1.41465094462,0.056419122768,0.0979640279413,0.217046794784,0.538601020397,0.00189570813824,0.00227546826554,3.05442654192,0.198916893891,0.0357397943779,0.0870429040295,0.271342983131,0.0,0.0383890240199,0.0,0.0,0.0,0.0280873889737,0.0,0.110752114323,0.000146116450657,0.0,0.0485330433028,0.379489646169,0.159563921399,0.174950697849,0.00426982414525,0.156754970734,0.0,0.0448344121359,0.0091717980537,0.0515922907329,0.0667707937973,0.00411909735621,0.0025705172459,0.0259358781125,0.00421409103285,0.100351232719,1.14690922374,0.0061802790283,0.0,0.0697297469163,0.0121963055382,0.0129696511911,0.0274997480574,0.0,0.0792847766516,0.0119348433902,0.0100986998189,0.0142467046725,0.00669454006168,0.00375030214957,0.00657674326656,0.0,0.0127500867634,0.102718514013,0.0,0.00422377810315,0.00498086591957,0.0494438533918,0.0282490830272,0.00341118135215,0.00111640837436,0.0125991490772,0.0206166871385,0.00170705559739,0.0166188704987,0.0,0.00905772865703,0.00188792803286,0.00299558028599,0.0,0.146983111798,0.0052068780544,0.00381065686037,0.00993150707535,0.00827911667673,0.000394407196351,0.0857926506994,0.00577172226911,0.0154880014244,0.0737694153815,0.0114770913206,0.0596326408463,0.0102084031377,0.00454255303436,0.016998277705,0.0825133297877,0.00374380199013,0.0125722460711,0.0507796432516,0.0364941039646
